,COD_RH,                 AUTOR,                TITULO,                AÑO,                LUGAR,                REVISTA,                EDITORIAL,                ISSN,Unnamed: 8,Cuartil,Publindex
2423,0000593869,JOSE IGNACIO RODRIGUEZ MOLANO,Modeling and Simulation of Integration of Internet of Things and Manufacturing Industry 4.0,2018,Suiza,Communications in Computer and Information Science,SpringerVerlag London Ltd,18650929,,Q4,No Clasificado
2424,0000593869,JOSE IGNACIO RODRIGUEZ MOLANO,Analysis of Simultaneous Equations for the Housing Market in Colombia 1998-2017,2018,India,International Journal of Applied Engineering Research,Research India Publications,09734562,,No Clasificado,No Clasificado
2425,0000593869,JOSE IGNACIO RODRIGUEZ MOLANO,Modeling and Implementation Data Architecture for the Internet of Things and Industry 4.0,2018,Suiza,Communications in Computer and Information Science,SpringerVerlag London Ltd,18650929,,Q4,No Clasificado
2426,0000593869,JOSE IGNACIO RODRIGUEZ MOLANO,Analysis of the vibration modes in the diverter switch of load tap changer,2017,Colombia,Contemporary Engineering Sciences,Hikari Ltd,13136569,,No Clasificado,No Clasificado
2427,0000593869,JOSE IGNACIO RODRIGUEZ MOLANO,Colombian Tourism: Proposal App to Foster Smart Tourism in the Country,2017,Colombia,Advanced Science Letters,American Scientific Publishers,19366612,,No Clasificado,No Clasificado
2428,0000593869,JOSE IGNACIO RODRIGUEZ MOLANO,B-Learning and Big Data: Use in Training an Engineering Course,2017,Colombia,Lecture Notes In Computer Science,SpringerVerlag London Ltd,03029743,,Q3,No Clasificado
2429,0000593869,JOSE IGNACIO RODRIGUEZ MOLANO,"Supply chain architecture model based in the industry 4.0, validated through a mobile application",2017,Colombia,Contemporary Engineering Sciences,Hikari Ltd,13136569,,No Clasificado,No Clasificado
2430,0000647322,Diego Julian Rodriguez Patarroyo,DISEÑO DE UN SISTEMA PARA CAPTURA DE VOLTAJES SIMULTANEOS VIA UN PUERTO PARALELO DE UN PC APLICADO A LA MEDIDA DE HISTERESIS MAGN´ETICA,2003,Colombia,Revista de La Sociedad Colombiana de Fisica,,0,,-,No Clasificado
2431,0000647322,Diego Julian Rodriguez Patarroyo,Study of jet shapes in inclusive jet productionin pp collisions at sqrt(s)=7 TeV using the ATLAS detector,2011,Estados Unidos,"Physical Review D  Particles, Fields, Gravitation And Cosmology",,15502368,,No Clasificado,No Clasificado
2432,0000647322,Diego Julian Rodriguez Patarroyo,Análisis Estadístico Del Índice De Claridad Atmosférica Para La Ciudad De Bogotá,2014,Colombia,Revista Científica,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,01242253,,No Clasificado,No Clasificado
2433,0000647322,Diego Julian Rodriguez Patarroyo,Análisis computacional de la convergencia del método de Newton-Raphson para el estudio de circuitos con elementos memristivos,2014,Colombia,Revista Colombiana De Fisica,Pontificia Universidad Javeriana,01202650,,No Clasificado,No Clasificado
2434,0000647322,Diego Julian Rodriguez Patarroyo,CONCENTRADORES SOLARES EN IBEROAMERICA: UNA PERSPECTIVA PARA LA EDUACION EN COLOMBIA.,2012,Colombia,Revista Científica,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,01242253,,No Clasificado,No Clasificado
2435,0000647322,Diego Julian Rodriguez Patarroyo,EL PÁJARO BEBEDOR COMO HERRAMIENTA PARA GENERAR APRENDIZAJE POR CONTRADICCIÓN,2012,Colombia,Revista Científica,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,01242253,,No Clasificado,No Clasificado
2436,0000647322,Diego Julian Rodriguez Patarroyo,Search for massive long-lived highly ionizing particles with the ATLAS detector at the LHC,2011,Suiza,"Physics Letters, Section B Nuclear, Elementary Particle and HighEnergy Physics",Elsevier Science Bv,03702693,,Q1,No Clasificado
2437,0000647322,Diego Julian Rodriguez Patarroyo,Measurement of the inclusive isolated prompt photon cross section in pp collisions at √s=7  TeV with the ATLAS detector,2011,Colombia,Physical Review D Particles and fields,The American Physical Society,05562821,,No Clasificado,No Clasificado
2438,0000647322,Diego Julian Rodriguez Patarroyo,Charged particle multiplicities in pp interactions at s=900 GeV measured with the ATLAS detector at the LHC,2010,Estados Unidos,"Physics Letters, Section B Nuclear, Elementary Particle and HighEnergy Physics",Elsevier Science Bv,03702693,,Q1,No Clasificado
2439,0000647322,Diego Julian Rodriguez Patarroyo,Search for pair production of first or second generation leptoquarks in proton-proton collisions at √s=7  TeV using the ATLAS detector at the LHC,2011,Estados Unidos,Physical Review D Particles and fields,The American Physical Society,05562821,,No Clasificado,No Clasificado
2440,0000647322,Diego Julian Rodriguez Patarroyo,Search for a Heavy Particle Decaying into a Electron and Muon with the ATLAS Detector in sqrt(s)=7 TeV pp collision at the LHC,2011,Estados Unidos,Physical Review Letters,The American Physical Society,10797114,,Q1,No Clasificado
2441,0000647322,Diego Julian Rodriguez Patarroyo,Cristales fotónicos empleados en tratamientos médicos,2015,Colombia,Revista Avances Investigacion En Ingenieria,Publicaciones Universidad Libre,17944953,,No Clasificado,No Clasificado
2442,0000647322,Diego Julian Rodriguez Patarroyo,"Análisis del recurso energético eólico para la ciudad de Bogotá DC para los meses de diciembre y enero, Colombia",2015,Colombia,Revista Avances Investigacion En Ingenieria,Publicaciones Universidad Libre,17944953,,No Clasificado,No Clasificado
2443,0000647322,Diego Julian Rodriguez Patarroyo,Efecto resistivo del Memristor en circuitos análogos,2016,Colombia,Revista Avances Investigacion En Ingenieria,Publicaciones Universidad Libre,17944953,,No Clasificado,No Clasificado
2444,0000647322,Diego Julian Rodriguez Patarroyo,"Estudio por dinámica molecular browniana de nanopartículas bajo efectos de campo magnéticos externos"";2018;Colombia;Visión Electrónica Algo Más Que Un Estado Sólido;Fondo De Publicaciones De La Universidad Distrital;1909-9746               ;
0000647322;Diego Julian Rodriguez Patarroyo;Simulation of magnetic particle capture in the breast""",2021,,Journal of Physics Conference Series,Kunming Institute of Physics,17426588,,-,No Clasificado
2445,0000647322,Diego Julian Rodriguez Patarroyo,Kinetic model of the dispersive interaction between a particle with an erythrocyte,2019,Colombia,Visión Electrónica Algo Más Que Un Estado Sólido,Fondo De Publicaciones De La Universidad Distrital,19099746,,No Clasificado,No Clasificado
2446,0000647322,Diego Julian Rodriguez Patarroyo,"Expected Performance of the ATLAS Experiment - Detector, Trigger and Physics",2008,Suiza,Cern Reports,,00078328,,No Clasificado,No Clasificado
2447,0000647322,Diego Julian Rodriguez Patarroyo,Software Validation Infrastructure for the ATLAS High-Level Trigger,2008,Italia,Pos Proceedings Of Science,Sissa,18248039,,-,No Clasificado
2448,0000647322,Diego Julian Rodriguez Patarroyo,Event reconstruction algorithms for the ATLAS trigger,2008,Canadá,Journal of Physics Conference Series,Kunming Institute of Physics,17426596,,-,No Clasificado
2449,0000647322,Diego Julian Rodriguez Patarroyo,Revision of Smart Street Lighting LED,2019,Colombia,Ingenieria Solidaria,Editorial Universidad Cooperativa De Colombia Educc,19003102,,No Clasificado,No Clasificado
2450,0000647322,Diego Julian Rodriguez Patarroyo,Complementarity of energy resources for the electrical generation: a review,2019,Colombia,Ciencia e Ingeniería Neogranadina,Universidad Militar Nueva Granada,19097735,,No Clasificado,No Clasificado
2451,0000647322,Diego Julian Rodriguez Patarroyo,Sistemas de gestión de baterías (bms) y su importancia para los sistemas de almacenamiento de baterías (bess),2015,Colombia,Tecnura,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,22487638,,No Clasificado,No Clasificado
2452,0000647322,Diego Julian Rodriguez Patarroyo,Kinetic Model of Magnetic Nanoparticles in the Bloodstream Under the Influence of an External Magnetic Field,2019,,Communications in Computer and Information Science,SpringerVerlag London Ltd,18650929,,Q4,No Clasificado
2453,0000647322,Diego Julian Rodriguez Patarroyo,Design and Implementation of a Prototype of an Automatic Weather Station for the Measurement of Eolic and Solar Energy Resource,2017,,Communications in Computer and Information Science,SpringerVerlag London Ltd,18650929,,Q4,No Clasificado
2454,0000647322,Diego Julian Rodriguez Patarroyo,"Kinetics of nanoparticles in sanguinean torrent by approximation, Womersley flow",2019,Colombia,Visión Electrónica Algo Más Que Un Estado Sólido,Fondo De Publicaciones De La Universidad Distrital,19099746,,No Clasificado,No Clasificado
2455,0000647322,Diego Julian Rodriguez Patarroyo,Integration of the Trigger and Data Acquisition Systems in ATLAS,2008,Canadá,Journal of Physics Conference Series,Kunming Institute of Physics,17426596,,-,No Clasificado
2456,0000647322,Diego Julian Rodriguez Patarroyo,Solar Radiation Atlas for the Region Cundiboyacense-Colombia through Radiometric Data,2015,Colombia,"15th LACCEI International MultiConference for Engineering, Education, and Technology",,24146668,,No Clasificado,No Clasificado
2457,0001083600,Luz Andrea RODRIGUEZ ROJAS,Datos abiertos: Oportunidades para empresas,2015,Colombia,Ventana Informática,Universidad de Manizales,01239678,,No Clasificado,No Clasificado
2458,0001083600,Luz Andrea RODRIGUEZ ROJAS,Open Data and Big Data: A Perspective from Colombia,2014,Estados Unidos,Lecture Notes in Business Information Processing,SpringerVerlag London Ltd,18651348,,Q2,No Clasificado
2459,0001083600,Luz Andrea RODRIGUEZ ROJAS,Reverse Electronic Auction Web Tool for B2B,2013,Países Bajos,Computers in Industry,Elsevier Science Bv,01663615,,Q1,No Clasificado
2460,0001083600,Luz Andrea RODRIGUEZ ROJAS,e-Commerce Metamodel Based on MDA,2014,Estados Unidos,IEEE Latin America Transactions,Institute of Electrical and Electronics Engineers,15480992,,Q3,No Clasificado
2461,0001083600,Luz Andrea RODRIGUEZ ROJAS,Metamodel to support decision-making from open government data,2017,Alemania,Journal of Ambient Intelligence and Humanized Computing,SpringerVerlag London Ltd,18685145,,Q1,No Clasificado
2462,0001083600,Luz Andrea RODRIGUEZ ROJAS,Tourism Code of Ethics in Tourism Recomendaton Systems,2021,,Advances in Intelligent Systems and Computing,Springer Science  Business Media,21945357,,No Clasificado,No Clasificado
2463,0001083600,Luz Andrea RODRIGUEZ ROJAS,"Industria 4.0: el reto para las pymes manufactureras de Bogotá, Colombia",2022,Colombia,Mutis,Universidad Jorge Tadeo Lozano,22561498,,No Clasificado,No Clasificado
2464,0001083600,Luz Andrea RODRIGUEZ ROJAS,Model Innovation of Process Based on the Standard e-commerce International GS1,2012,España,International Journal of Interactive Multimedia and Artificial Intelligence,,19891660,,Q2,No Clasificado
2465,0001083600,Luz Andrea RODRIGUEZ ROJAS,Open Data as a key factor for developing expert systems: a perspective from Spain,2013,España,International Journal of Interactive Multimedia and Artificial Intelligence,,19891660,,Q2,No Clasificado
2466,0001083600,Luz Andrea RODRIGUEZ ROJAS,Condiciones de trabajo y evaluación de los factores de riesgo presentes en la población rural,2010,Colombia,Tecnura,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,22487638,,No Clasificado,No Clasificado
2467,0001083600,Luz Andrea RODRIGUEZ ROJAS,Turismo 5.0: un aporte a la identificación de nichos especializados desde la conciencia de contexto,2020,,RISTI  Revista Iberica de Sistemas e Tecnologias de Informacao,Associacao Iberica de Sistemas e Tecnologias de Informacao AISTI,16469895,,Q4,No Clasificado
2468,0001083600,Luz Andrea RODRIGUEZ ROJAS,Mejora de la toma de decisiones en ciclo de ventas del subsistema comercial de servicios en una empresa de IT,2020,,Revista Científica,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,23448350,,No Clasificado,No Clasificado
2469,0001083600,Luz Andrea RODRIGUEZ ROJAS,Proposal to Measure the Quality of Open Data Sets,2018,,Communications in Computer and Information Science,SpringerVerlag London Ltd,18650929,,Q4,No Clasificado
2470,0001083600,Luz Andrea RODRIGUEZ ROJAS,"Plataforma virtual como mecanismo de gobierno electrónico entre población joven y administración local de Mosquera, Colombia",2018,,Ingenieria Solidaria,Editorial Universidad Cooperativa De Colombia Educc,19003102,,No Clasificado,No Clasificado
2471,0001083600,Luz Andrea RODRIGUEZ ROJAS,Review of Information Systems with Technological Development for Tourism Planning with an Emphasis on Host Communities,2020,,SpringerBriefs in Applied Sciences and Technology,"Springer Publishing Company, Inc",2191530X,,Q4,No Clasificado
2472,0001083600,Luz Andrea RODRIGUEZ ROJAS,State of the Art Construction Based on the J48 Classifier: Case Study of Internet of Things,2015,Estados Unidos,Lecture Notes in Business Information Processing,SpringerVerlag London Ltd,18651348,,Q2,No Clasificado
2473,0000213420,Herbert Enrique Rojas Cubides,Crecimiento de algas sobre aisladores de media tensión y su impacto sobre el desempeño eléctrico,2015,Colombia,Tecnura,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,0123921X,,No Clasificado,No Clasificado
2474,0000213420,Herbert Enrique Rojas Cubides,Aplicación de la transformación local polinomial de Fourier en el analisis de descargas parciales,2015,Colombia,Tecnura,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,0123921X,,No Clasificado,No Clasificado
2475,0000213420,Herbert Enrique Rojas Cubides,Electrical performance of distribution insulators with chlorella vulgaris growth on its surface,2015,Colombia,Ingenieria e Investigacion,Instituto de Estudios Políticos y Relaciones Internacionales de la Universidad Nacional de Colombia,01205609,,Q3,No Clasificado
2476,0000213420,Herbert Enrique Rojas Cubides,Analysis of voltage sag compensation in distribution systems using a multilevel DSTATCOM in ATP/EMTP,2015,Colombia,DYNA,Instituto de Estudios Políticos y Relaciones Internacionales de la Universidad Nacional de Colombia,00127353,,Q4,No Clasificado
2477,0000213420,Herbert Enrique Rojas Cubides,Infraestructura de comunicaciones en microrredes eléctricas,2014,Colombia,Redes De Ingenieria,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,2248762X,,No Clasificado,No Clasificado
2478,0000213420,Herbert Enrique Rojas Cubides,Aspectos técnicos y normativos para el monitoreo y medición de armónicos,2014,Colombia,Ingeniería,Grupo Editorial Gaia,0121750X,,No Clasificado,No Clasificado
2479,0000213420,Herbert Enrique Rojas Cubides,Implementación Computacional de la Transformación Fraccional de Fourier Discreta,2014,Chile,Informacion Tecnologica,Vicerroctoria De Investigacion Y Extension Centro De Informacion Tecnologica,07180764,,No Clasificado,No Clasificado
2480,0000213420,Herbert Enrique Rojas Cubides,Practical Method to Evaluate the Effects of the Sensor and the Environment on the Measurement of Lightning-Generated Electric Field Signatures										,2021,,Engineering Journal,Chulalongkorn University,01258281,,Q3,No Clasificado
